x y z
-34.9693 7.49721 -54.2043
-41.1412 8.02183 -52.9873
-36.3481 7.55462 -55.0055
-40.2681 7.93688 -54.2644
-37.5601 7.36619 -55.6388
-38.604 7.34651 -55.7635
-39.3484 7.56546 -55.1302
-7.84427 6.47979 53.6779
-8.38011 6.34584 53.6684
-5.64592 7.15498 52.5235
-7.00392 7.07277 53.4162
-8.6938 7.11493 53.5398
-2.79124 7.46407 50.917
-4.26634 7.22266 51.5756
-10.2504 7.33802 52.475
-1.20849 7.88847 49.1811
-1.78735 7.7839 50.1053
-10.6803 7.4029 50.5277
-0.467998 7.75191 48.0541
-9.44653 7.79034 47.2316
-10.215 7.58162 48.5886
-0.137114 7.21769 46.2617
-0.521201 6.24071 45.7358
-9.05975 7.92466 46.3823
-9.26451 7.73803 46.3891
-0.018834 7.57999 44.4597
-0.541158 6.50782 44.7595
-8.95008 8.15146 45.6168
-9.25321 7.86514 45.929
-20.2677 7.45768 47.6592
-20.6952 7.74453 47.8132
0.169631 7.64974 43.5539
-0.766028 6.79543 43.0496
-1.75598 6.0967 42.5496
-9.01727 8.31344 45.2414
-9.35033 8.25821 45.0216
-18.5283 6.91275 46.3029
-19.7896 6.78796 47.167
-21.2539 7.10724 47.6732
-22.7594 6.77763 47.3512
-0.867514 6.92267 41.4343
-1.77003 6.20383 41.8721
-9.93525 8.57734 43.9513
-18.008 6.5058 45.0297
-19.2217 6.0092 45.8572
-23.9126 6.64097 46.5893
-0.809263 6.86517 40.3051
-1.77181 6.24436 40.8449
-10.5117 8.73753 42.8527
-10.9912 8.63531 42.6494
-17.7571 6.19794 43.4841
-18.7422 5.48044 44.325
-24.8294 6.83989 45.2716
-29.4952 7.77335 44.8559
-30.9396 7.65559 45.1358
-32.5354 7.65587 44.6265
-33.2187 6.89783 44.3238
-0.645537 6.8884 39.4118
-1.50052 6.21025 39.9077
-10.7738 8.90753 41.9268
-11.0998 8.74351 42.1297
-17.5365 6.03728 42.1299
-18.454 5.35718 42.669
-25.1611 7.2639 43.6181
-27.6177 8.44661 43.4443
-28.28 8.01979 44.1636
-33.2796 8.48906 44.0314
-33.8742 7.70127 43.6448
-0.297545 6.93592 38.6883
-1.0699 6.21913 39.07
-10.942 8.93582 41.4809
-11.2275 8.7873 41.1519
-16.5418 6.19665 40.3571
-17.1854 6.00071 41.0017
-18.1903 5.44461 41.2419
-25.0849 7.70122 41.9722
-27.1955 8.12577 42.5054
-27.6728 7.75664 43.4764
-35.1028 8.92917 41.6743
-35.0083 8.07744 42.4763
0.076715 8.12547 37.2408
0.008035 7.15754 37.8548
-0.503255 6.34271 38.458
-11.6142 8.5993 39.9628
-11.9409 8.40399 39.5362
-16.7054 6.29448 39.4975
-17.3213 5.71405 39.7928
-18.0037 5.55746 40.3048
-24.8936 8.02004 40.3578
-25.0183 7.52194 40.2736
-26.6933 8.3176 41.2982
-35.1509 9.40048 40.6231
-35.5936 8.5734 41.3504
0.090915 8.39094 36.5854
0.233481 7.51774 36.9525
-11.6645 8.56384 39.4783
-12.0097 8.38814 39.1416
-16.7035 6.17115 38.5372
-17.26 5.8378 38.9271
-24.6223 8.77858 38.8119
-24.9193 7.94652 39.5671
-26.3999 8.16545 39.4321
-26.4892 8.16553 40.2081
-34.7283 9.68173 39.153
-35.4191 9.05936 39.929
-0.132352 8.69636 36.1419
0.234445 7.8749 35.8572
-12.3629 8.18297 38.4264
-12.5578 7.95749 37.8159
-16.6871 5.93719 37.6778
-17.2852 5.50873 38.0952
-24.3584 9.23204 37.6699
-24.7604 8.57608 38.4326
-26.1191 8.49365 38.7605
-26.3097 8.63429 39.2763
-33.4382 10.1611 36.9533
-33.9943 9.91684 37.7478
-34.7249 9.4317 38.5254
-38.0873 8.48818 38.9241
-38.5666 8.05197 38.9307
0.227529 7.40505 34.4712
-12.859 7.6138 37.0503
-12.9769 7.48768 36.7979
-16.241 5.82298 36.6253
-16.4947 5.67404 36.9889
-17.219 5.311 37.2383
-24.0121 9.47374 36.7958
-24.4172 9.28544 37.1647
-25.2424 8.98529 37.6344
-25.5024 8.82015 37.9804
-33.0383 10.2745 36.4138
-33.3516 10.0888 36.6761
-33.9086 9.86395 37.348
-34.7368 9.72519 37.7521
-35.2797 9.56246 37.9953
-36.9391 9.1658 38.6623
-38.6073 8.48228 38.6212
-39.4877 8.16087 37.9873
0.074051 7.11114 33.6005
-13.2633 7.29143 36.6482
-13.2792 7.17179 36.375
-13.5568 7.03394 36.066
-15.9561 5.6895 36.4269
-16.7603 5.37106 36.0137
-17.2744 5.28583 36.4978
-23.7767 9.69872 35.9371
-24.0799 9.6171 35.9936
-24.6665 9.59495 36.7751
-24.9459 9.40016 36.9212
-25.2455 9.34992 37.3565
-32.7978 10.3839 35.7357
-33.0641 10.0931 36.1964
-33.5875 10.0664 36.8116
-34.2427 9.99267 37.308
-35.2498 10.1405 37.7271
-36.5186 9.86328 38.3109
-40.1211 7.74402 36.9861
-0.179903 7.4955 32.7838
-0.58008 8.16563 32.2526
-13.708 6.82278 35.8669
-13.9333 6.56047 35.6157
-14.3615 6.313 35.4612
-15.1583 5.89506 35.5789
-15.5174 5.70776 35.5045
-16.049 5.4471 35.6672
-16.9778 5.22286 35.0606
-23.5871 9.95009 34.9978
-23.8276 9.85608 35.1229
-24.0552 9.93697 35.1773
-24.2591 9.92938 35.6935
-24.4189 9.92369 36.0359
-32.46 10.4751 35.1277
-32.762 10.3549 35.6678
-33.2559 10.3796 36.0934
-33.636 10.6434 36.5797
-34.3878 10.7248 37.1428
-40.0334 5.91036 34.5458
-40.6932 6.94798 35.2139
-0.416627 7.53856 32.215
-0.839119 8.18208 31.6551
-14.677 6.08174 35.1871
-14.9025 6.04224 35.2355
-15.2005 5.74458 35.0572
-15.3933 5.60347 35.1268
-16.2464 5.23815 34.7092
-16.8426 5.17258 34.6874
-17.1587 5.08119 34.6044
-23.3694 10.1244 34.111
-23.5708 10.1727 34.2869
-23.8014 10.267 34.2901
-23.9682 10.2198 34.5909
-32.3144 10.6252 34.7038
-32.4931 10.6812 35.0602
-32.8938 10.7698 35.3938
-33.0952 10.8893 35.633
-40.1646 6.20704 33.961
-40.5254 7.15799 34.6035
-43.1636 7.30614 36.4772
-44.1148 7.29424 36.5798
-45.0041 7.40784 36.1566
-1.40503 8.43924 30.7939
-1.96117 9.29284 30.121
-15.6675 5.34304 34.6847
-16.0944 5.19446 34.4383
-16.479 5.08306 34.253
-23.1963 10.2942 33.5058
-23.3625 10.4517 33.5151
-23.4362 10.3591 33.6784
-39.6286 5.51066 33.0804
-41.3418 6.5908 35.3586
-41.9545 7.22005 35.9011
-46.1227 7.75289 35.4217
-1.65746 8.50121 30.0725
-2.4023 9.57614 29.4752
-3.18864 10.0758 28.9882
-38.6349 3.88038 31.7274
-39.017 4.73445 32.2355
-40.7125 7.02516 35.1309
-41.4481 7.73929 35.5809
-46.9804 8.03968 34.2533
-1.898 8.75161 29.3384
-2.6154 9.48052 28.6922
-3.8043 10.1787 28.4605
-4.92753 10.3937 28.2426
-6.0443 10.5298 28.2622
-7.00643 10.5952 28.3329
-38.5674 4.12597 31.8022
-38.7865 4.41323 31.8166
-40.3033 6.61731 34.0572
-47.4549 8.08123 32.9648
-48.1178 8.09215 31.5054
-3.16098 9.62575 28.108
-4.09816 9.99987 27.8764
-5.37951 10.3692 27.7916
-6.56746 10.4732 27.8698
-7.52819 10.5041 28.1855
-7.99643 10.525 28.18
-38.5241 4.39146 31.5978
-38.7726 4.70366 31.5833
-39.351 5.63293 32.1033
-39.7065 6.05798 32.614
-40.0042 6.3674 33.191
-48.9985 8.42386 29.6799
-49.4232 8.6849 28.4115
-7.02108 10.4045 27.8934
-7.53162 10.3923 27.9662
-8.09217 10.374 28.0255
-38.1489 4.07681 31.289
-38.4857 4.45629 31.3593
-38.6245 4.82917 31.4039
-38.9429 5.28263 31.5151
-49.371 9.10225 27.779
-49.5087 9.10395 27.0458
-6.88151 10.346 27.696
-7.21509 10.4082 27.9133
-7.86905 10.4276 28.0509
-47.2713 9.20728 24.4541
-47.8047 9.20021 24.6247
-48.979 9.37559 25.9378
-49.3388 9.16808 26.0941
-6.10579 10.5954 27.6994
-6.94154 10.5184 27.8845
-7.72017 10.5845 27.9697
-46.9512 8.82123 23.9859
-47.4023 8.7851 24.0375
-4.72573 10.267 27.3284
-5.70085 10.4692 27.7194
-6.61857 10.6378 27.8217
-46.0597 8.42465 23.2404
-46.2891 8.41496 23.2785
-3.43666 9.56384 26.8846
-4.51936 10.0637 27.4697
-5.36108 10.5015 27.6348
-45.9773 8.12511 22.9911
-46.1661 8.04916 22.9196
0.205083 6.61661 23.4716
-0.750743 7.52021 24.8588
-1.78416 8.26912 25.8137
-2.54487 8.78973 26.6178
-45.9871 7.69415 22.9291
-45.9782 7.34541 22.5255
0.001241 5.86182 21.4458
-1.41599 5.22081 19.9659
-35.6501 9.93032 21.0085
-35.8351 9.89337 20.8748
-36.1552 9.91127 20.5454
-46.0045 7.0938 22.0038
-46.1784 7.13929 22.1765
-0.626982 5.95704 19.9704
-2.06316 5.29805 18.6592
-3.2895 5.426 18.3276
-4.59471 5.40747 18.2496
-5.99518 5.44652 18.1117
-7.218 5.36565 18.0843
-8.20321 5.41303 17.9808
-8.93768 5.43697 17.8076
-35.7996 10.214 20.7505
-35.8518 9.96342 20.7742
-36.1404 9.92108 20.3396
-36.5547 9.87836 19.8747
-36.9557 10.0436 19.3235
-46.0642 6.49821 21.6216
-46.3513 6.96797 21.7744
-46.7455 6.86518 21.9909
-6.75141 5.9385 17.8221
-7.64598 6.01631 17.6585
-8.63351 5.99138 17.4638
-9.48289 5.95416 17.3481
-9.93464 5.8631 17.1884
-35.8327 10.1296 20.5981
-36.1796 9.9762 20.1081
-36.5592 9.86416 19.5266
-37.0235 9.91166 19.0468
-37.5541 10.1151 18.6848
-38.1214 10.3448 18.2494
-46.1808 6.21393 21.3313
-46.474 6.29723 21.4493
-47.0644 6.47727 21.6029
-47.979 6.70187 21.7912
-48.8371 6.768 21.7988
-49.558 6.65652 21.6442
-54.5246 8.38599 23.5396
-55.2454 7.85805 23.4466
-56.7279 8.47142 22.6158
-57.6267 8.82944 21.4819
-9.72617 6.3737 16.802
-10.0578 6.47609 16.6197
-10.3759 6.35739 16.6655
-36.7302 9.78309 19.1929
-37.1581 9.9288 18.6851
-37.6286 10.0647 18.208
-38.1485 10.2831 17.8603
-38.7097 10.5841 17.6714
-39.1339 10.7228 17.3413
-47.4454 6.31513 20.8182
-48.1192 6.3995 20.7792
-48.9113 6.39542 20.7215
-49.8352 6.17814 20.7518
-50.9319 6.4139 21.6053
-51.9304 6.34248 22.348
-53.648 7.12166 23.2975
-54.351 7.03239 23.3368
-58.1714 9.16691 20.3744
-10.2242 6.77858 16.1671
-10.4654 6.73247 16.1984
-36.9824 9.79734 18.8512
-37.3273 9.88153 18.3484
-37.7788 10.0245 17.7273
-38.3017 10.0564 17.3254
-38.8359 10.2653 17.0138
-39.4613 10.5889 16.7905
-40.0481 10.621 16.4546
-50.0269 5.90723 20.1294
-50.5753 5.96869 20.6888
-51.1719 6.08635 21.3135
-57.9696 9.89673 18.6388
-58.2076 9.65053 19.5281
-10.5392 7.09553 15.8943
-37.6693 9.94332 17.4766
-38.0452 9.885 17.1607
-38.5028 9.96452 16.7569
-39.0091 10.0854 16.3992
-39.6065 10.2373 16.099
-40.4221 10.3782 15.8306
-41.5278 10.1613 15.2657
-42.4977 10.1827 14.8766
-43.496 10.1776 14.6464
-44.1818 10.1897 14.6315
-57.4276 10.221 17.3441
-10.3943 7.4028 15.624
-37.7782 9.9393 17.1321
-38.3 9.95435 16.518
-38.7561 9.92012 16.201
-39.2624 9.98217 15.7982
-39.7573 10.1131 15.4661
-40.4378 9.95885 15.2359
-41.2383 9.76398 14.9161
-42.1025 9.7591 14.4479
-43.2587 9.63797 13.9748
-44.4974 9.98818 13.9301
-45.7394 10.2072 13.4121
-46.2749 10.5529 13.0895
-55.6573 11.0406 14.2098
-56.726 10.566 15.5529
-10.1012 7.79897 15.0299
-10.3096 7.72204 15.2258
-38.9382 9.99271 15.6922
-39.1452 10.0343 15.5292
-39.3336 10.0784 15.4637
-43.6637 9.32541 13.3539
-44.2568 9.44485 13.3152
-45.2205 9.83103 12.9713
-46.4389 10.3912 12.5001
-48.0416 10.731 12.296
-49.343 11.0813 12.035
-50.6746 11.0855 12.2571
-52.0938 11.0633 12.4077
-53.3413 11.0849 12.5233
-54.6083 10.8653 13.3018
-55.9887 10.5285 14.2658
-1.9088 8.79401 15.5929
-3.28035 8.91839 16.0371
-4.58437 9.02036 16.3196
-5.28882 8.90761 16.4587
-9.53888 8.67476 14.7912
-9.80335 8.41964 14.7897
-10.1231 8.22894 14.8164
-39.2297 10.0496 15.4602
-39.5834 9.90671 15.02
-46.7854 10.0017 12.0434
-47.5171 10.2186 11.9479
-48.6965 10.5152 11.6999
-49.915 10.5522 11.9185
-51.2593 10.5863 12.0632
-52.6714 10.7345 12.1269
-53.7072 10.6791 12.6356
-0.850085 9.29434 14.7897
-2.55157 9.52321 15.3339
-4.11142 9.59333 15.7603
-5.55767 9.16713 15.93
-6.83633 9.24411 15.384
-7.84028 9.12966 14.7519
-8.5848 8.98789 14.568
-9.29735 9.23743 15.2546
-9.59746 9.23081 15.1306
-40.3239 9.43775 14.303
-40.6866 9.18915 14.0057
-58.5001 10.4481 14.6302
-59.7717 10.0571 14.9354
-61.146 9.21099 14.7095
-61.8262 8.36388 14.3412
-0.089727 9.355 13.7482
-40.5867 9.30545 14.1851
-40.9134 9.03355 13.8453
-56.3609 10.6613 13.3164
-57.5894 10.8782 14.0312
-59.0785 10.7523 14.4894
-60.5893 10.2775 14.4802
-61.9853 8.86969 13.7176
-0.205095 9.1939 12.5935
-41.5404 8.52918 13.2867
-42.181 8.16572 12.7283
-42.393 8.02101 12.3904
-54.9618 9.95968 11.7711
-55.6667 10.4098 12.4438
-56.649 11.0731 13.1517
-62.7755 8.26195 12.2404
-0.693922 8.81639 11.2713
-42.5258 8.12491 12.4463
-42.7684 8.10717 11.9861
-43.0377 8.05981 11.6264
-54.6313 9.82907 11.2819
-55.2414 10.2041 11.6468
-55.9516 10.8148 12.1695
-63.282 7.7576 10.715
-63.6478 6.75577 10.105
-1.05119 8.55052 10.1237
-43.283 8.16521 11.6855
-43.4985 8.14873 11.3739
-44.3424 8.5913 10.8559
-44.6912 8.71783 10.7284
-45.1165 8.94186 10.6311
-45.5934 9.21666 10.6978
-46.3319 9.44291 10.6651
-47.0664 9.42854 10.7715
-47.9004 9.42798 10.9688
-49.046 9.3449 11.2066
-50.1267 9.00957 10.9613
-50.8633 9.09616 11.0623
-53.6489 9.64016 10.9496
-54.1876 9.77698 10.959
-54.8955 10.1347 11.1563
-55.4337 10.5106 11.5204
-63.4029 8.18001 9.5627
-63.7125 6.94184 9.64353
-1.61982 8.41956 9.22167
-44.8472 8.91466 10.6283
-45.012 9.1001 10.5291
-45.3577 9.37889 10.6397
-45.7146 9.54886 10.5508
-46.0969 9.65015 10.5048
-49.4866 9.50562 11.3152
-49.9975 9.32348 11.3353
-51.1729 9.13787 11.0012
-52.3216 9.47658 11.1407
-53.1401 9.57124 11.1779
-53.8811 9.80518 10.9155
-54.4759 10.0125 10.9481
-63.4275 8.41499 8.42519
-63.8722 7.07457 8.72342
-2.09758 8.1489 8.23649
-2.03314 8.42658 8.54492
-63.2914 8.62488 7.32014
-63.9198 7.28902 7.64358
-1.2626 7.02865 4.62172
-1.72423 7.17567 4.99118
-2.46 7.44554 5.30912
-2.14256 8.32644 8.05485
-2.09432 8.73125 8.11138
-63.3435 8.92245 6.72713
-64.0148 7.83732 6.45052
-1.04007 7.42242 3.97583
-1.5359 7.73637 4.52709
-2.06513 7.87267 4.85934
-64.4378 7.46695 5.20601
-0.741037 7.50034 3.01946
-64.6853 7.46151 3.97042
-0.599917 7.58234 2.01195
-45.2317 10.2311 1.25985
-45.6693 10.121 1.1863
-46.121 10.1848 1.02441
-46.3877 10.2386 0.968881
-64.8845 7.57484 2.6587
-64.9816 7.73232 1.59623
-0.557138 7.69065 1.16966
-45.034 10.3544 1.35623
-45.4356 10.209 1.16434
-45.9246 10.0807 0.873865
-46.3552 10.3291 0.649292
-46.7463 10.3836 0.432586
-64.918 8.06717 0.744933
-0.582642 7.32142 0.573932
-45.2784 10.424 1.37237
-45.4767 10.159 0.935286
-45.8308 10.1356 0.643055
-46.212 10.1786 0.418167
-46.5922 10.3749 0.236337
-57.0111 9.23673 -2.043
-57.1986 9.33082 -1.87325
-57.8394 9.62392 -1.73739
-58.8073 10.1584 -1.73674
-59.7657 10.7848 -1.64512
-60.8725 10.9788 -1.54092
-64.0361 10.2888 -1.00715
-64.5824 9.09806 -0.498925
-0.65775 7.4406 -0.27798
-35.2526 6.48511 -3.74105
-35.4246 6.41091 -3.59153
-35.4729 6.16687 -3.59382
-45.5062 10.3812 0.834316
-45.953 10.2089 0.384306
-46.1982 10.2962 0.188055
-46.6021 10.4374 -0.099981
-46.851 10.3704 -0.028968
-56.1479 8.81685 -2.89862
-56.5183 9.03647 -2.42431
-57.1972 9.17304 -2.02693
-57.9651 9.81048 -1.91876
-58.9045 10.3494 -2.02331
-59.876 10.7987 -1.94718
-61.5804 10.999 -1.83115
-63.4117 10.4944 -1.72077
-64.396 9.05998 -1.86905
-0.773113 7.57229 -1.28208
-34.007 8.18919 -5.01152
-34.6014 7.7426 -4.52928
-35.0538 6.91064 -3.83835
-35.2325 6.92925 -3.71878
-35.5397 6.56077 -3.66719
-36.0482 6.5714 -3.95688
-36.3374 6.21657 -4.38554
-46.3121 10.3876 -0.024721
-46.5546 10.329 -0.315607
-46.7535 10.4094 -0.438571
-55.3277 8.36991 -3.73367
-55.7225 8.41909 -3.48485
-56.0121 8.62333 -3.05483
-58.3955 9.97142 -2.13954
-58.9675 10.4576 -2.42809
-60.1337 10.8017 -2.48082
-61.7229 10.8392 -2.59036
-63.3427 10.3017 -2.8192
-64.2756 8.88616 -3.04912
-0.908233 7.65742 -2.20907
-1.0317 7.28752 -2.65273
-33.1464 8.79833 -5.1057
-33.9668 8.04772 -4.8005
-35.023 7.5338 -4.36474
-36.2436 6.91946 -4.43777
-36.7053 6.48345 -4.84953
-37.103 5.88023 -5.19961
-54.9417 8.14761 -4.25242
-55.1142 8.18519 -4.05724
-59.3563 10.4091 -3.08465
-60.2268 10.83 -3.26287
-61.7726 10.6976 -3.54581
-63.2294 10.1225 -3.88631
-64.0325 9.01189 -4.16369
-1.00479 7.77023 -2.81381
-1.13316 7.41463 -3.27304
-32.5445 9.4818 -5.31571
-33.0912 8.70527 -5.45654
-34.0306 8.16967 -5.17745
-36.6748 6.59959 -5.56819
-37.3011 6.08106 -5.74016
-37.4539 5.1309 -6.05833
-54.2821 7.30602 -5.46436
-54.597 7.67816 -5.17589
-59.2202 10.7573 -3.89572
-60.2994 10.7343 -4.17609
-61.7871 10.5667 -4.58657
-63.1545 9.91269 -4.92327
-63.9082 8.91504 -5.05734
-1.28453 7.44508 -4.24885
-32.6467 9.42398 -5.49311
-33.1676 9.07142 -5.56936
-37.4985 6.35434 -6.19202
-37.7469 5.46058 -6.50847
-38.1404 4.74198 -7.12824
-54.2783 7.14587 -5.81594
-54.7098 7.40267 -5.96307
-59.1726 10.6819 -4.65948
-60.2096 10.6868 -5.29009
-61.8898 10.4407 -5.66946
-63.3582 9.51337 -6.01032
-63.9064 8.7118 -5.52586
-1.40889 7.47564 -5.26755
-32.2752 8.98311 -5.75636
-32.6221 8.87488 -5.86222
-38.3193 6.09302 -6.99014
-38.6674 5.2343 -7.67814
-54.0843 7.11241 -6.58461
-54.7896 7.19477 -6.80199
-60.5186 10.5004 -6.28063
-61.9359 10.2842 -6.75835
-62.8999 9.65309 -7.24617
-1.49793 7.51312 -6.26504
-32.8935 8.8647 -6.20879
-33.7781 8.91706 -6.43156
-39.0688 5.37106 -8.4058
-39.1994 5.35634 -8.84682
-54.0044 7.0394 -7.49478
-54.6717 7.29048 -7.76545
-60.5616 10.3225 -7.2402
-61.7599 10.0253 -7.68893
-62.5549 9.60162 -8.10141
-1.55499 7.55666 -7.24201
-32.9835 8.92723 -6.77881
-33.6413 8.71213 -7.05867
-39.8621 5.31909 -9.38386
-40.2062 5.30368 -10.0385
-54.033 6.97882 -8.44342
-54.806 7.24154 -8.69559
-60.6427 10.111 -8.07282
-61.6544 9.7404 -8.44431
-62.3564 9.45356 -8.53944
-1.58805 7.59527 -8.21747
-33.2737 8.9109 -7.21383
-33.6753 8.56147 -7.70154
-40.5486 5.35507 -10.6122
-40.9313 5.37407 -11.1133
-54.2712 6.83782 -9.35461
-55.0172 7.16702 -9.61074
-1.61542 7.62228 -9.20482
-33.975 8.12415 -8.39209
-34.4938 7.88559 -8.88162
-41.5568 5.31258 -11.6006
-41.9895 5.53038 -12.1662
-42.5233 5.045 -12.6208
-54.5089 6.82663 -10.0227
-55.2161 6.92418 -10.4609
-1.42397 7.26172 -11.4063
-34.2832 8.12826 -9.00192
-34.7475 7.92362 -9.58405
-42.5265 5.89926 -12.486
-43.2791 5.66769 -12.8781
-44.1748 5.40705 -13.2121
-45.0407 5.26783 -13.2483
-56.1033 6.54906 -11.4232
-56.8376 7.02907 -12.1965
-1.57656 7.44023 -11.6812
-35.2347 7.85043 -10.2404
-35.6699 7.86008 -10.7617
-43.838 6.20882 -13.3989
-44.6315 6.14662 -13.6803
-45.6779 5.65639 -13.6484
-46.3674 5.6919 -13.9199
-56.139 6.26451 -12.7193
-56.8649 6.91392 -13.248
-2.24966 7.54262 -12.2012
-2.90213 7.62529 -12.8153
-36.241 7.98316 -11.4022
-36.9588 7.87546 -11.7145
-45.1231 6.30636 -14.2703
-45.9046 6.17125 -14.5405
-46.7996 5.94222 -14.5283
-47.3198 5.9606 -14.9818
-56.3693 6.23148 -13.6182
-56.7866 6.67981 -14.4048
-3.78391 7.72874 -13.0104
-36.7239 8.23598 -11.9964
-37.53 8.19036 -12.3477
-38.2833 8.08053 -12.8087
-46.4778 6.39949 -15.0903
-47.1425 6.36181 -15.3704
-47.8557 6.1716 -15.8048
-48.3671 6.06656 -16.4252
-57.0951 6.81405 -15.7783
-57.4041 7.6222 -16.7197
-3.21202 7.57369 -13.8907
-3.45349 7.41418 -14.393
-37.8975 8.45092 -12.941
-38.6973 8.26877 -13.2469
-39.5547 8.05754 -13.6018
-48.3424 6.38582 -16.5331
-48.8864 6.26433 -17.2222
-56.6383 6.5538 -17.2205
-56.8382 7.6505 -17.7868
-3.97874 7.16767 -15.0372
-4.59034 7.14252 -15.5162
-5.09559 7.51162 -15.6969
-39.2607 8.6441 -13.5802
-40.1937 8.30942 -13.9834
-41.2653 8.03542 -14.276
-49.9341 6.33954 -18.2138
-51.6333 6.43812 -19.0031
-53.4636 6.27444 -19.204
-55.4159 6.99856 -18.5112
-56.3451 7.76 -18.3594
-5.03562 6.85273 -15.7506
-5.31338 7.17855 -15.8128
-41.1013 8.76251 -14.1575
-42.2404 8.37796 -14.4993
-43.5541 7.65379 -14.9958
-52.871 7.06522 -19.4433
-54.133 7.33476 -19.4646
-54.9873 7.72182 -19.2253
-5.74625 7.57669 -17.3831
-6.08535 7.94156 -17.9158
-43.1982 8.13999 -15.4731
-44.3472 7.34486 -15.8322
-44.9537 7.02023 -16.0849
-5.95022 7.03914 -17.7959
-6.25714 7.47227 -18.1857
-43.6199 8.53397 -15.9417
-44.3902 8.09468 -16.3101
-45.3106 7.22636 -16.3573
-6.78414 7.42449 -18.8294
-7.28592 7.46029 -19.4022
-5.28934 8.34592 -21.4672
-44.9394 8.22485 -16.8819
-45.6797 7.82662 -17.268
-46.5665 7.87322 -18.4089
-46.917 7.5999 -19.415
-5.43294 7.94196 -21.9043
-46.1455 5.9405 -22.9844
-46.9037 6.33063 -21.7025
-47.3596 7.08875 -20.5832
-5.80661 7.41837 -22.5294
-36.6438 10.8214 -27.1153
-37.3957 10.9696 -27.7559
-37.8567 10.9699 -28.1353
-45.5684 6.41891 -24.6145
-46.5983 6.6922 -23.3588
-47.3723 7.1671 -22.2978
-6.18209 7.23016 -23.2805
-36.546 10.8669 -27.9546
-37.7348 10.8749 -28.7841
-38.8488 10.556 -29.0908
-40.3668 9.58002 -29.2944
-41.0993 9.20747 -29.238
-43.7402 6.91944 -27.1754
-44.7448 7.26822 -26.3594
-46.0624 7.33371 -24.7707
-46.9365 7.43513 -23.5937
-6.41291 7.22052 -24.0404
-6.42411 7.2378 -24.6882
-35.813 10.1414 -28.2508
-36.4172 10.1726 -28.4724
-37.8146 10.4671 -29.5645
-39.3663 9.58895 -29.6472
-40.7428 8.69094 -29.4824
-41.8496 8.29077 -29.0503
-42.9527 7.67155 -28.2138
-43.59 7.62943 -27.5571
-6.36341 7.27352 -25.1864
-33.5739 10.1435 -28.7822
-34.3881 9.92994 -28.9223
-35.4094 9.85079 -29.022
-36.1843 9.98155 -29.2036
-51.3091 10.2369 -21.7122
-52.7223 10.3159 -21.342
-54.5453 10.6593 -21.7079
-5.93741 7.06134 -26.1881
-6.18567 7.22401 -25.6234
-14.5059 8.47018 -29.2903
-14.7059 8.33619 -29.3322
-14.8896 8.15634 -29.309
-15.0797 8.01924 -29.3523
-31.4811 9.40219 -29.7179
-32.4389 9.71908 -29.7522
-33.0463 9.89192 -29.6216
-34.0688 9.56438 -29.7799
-35.0583 9.56115 -29.7566
-49.9726 10.4016 -22.0358
-56.2011 11.1781 -22.4979
-5.68634 6.94423 -26.767
-12.0451 7.94675 -29.5422
-12.6964 8.16686 -29.4667
-13.4072 8.08753 -29.5235
-13.9406 7.93918 -29.6749
-14.3588 7.95722 -29.5298
-14.7901 7.75497 -29.5735
-15.0676 7.60517 -29.5914
-15.3148 7.50419 -29.6544
-15.6365 6.8536 -29.7757
-28.3863 9.44105 -30.4843
-28.9843 9.68524 -30.6456
-29.7663 9.87361 -30.7303
-30.6591 9.8444 -30.5614
-31.8955 10.0577 -30.8595
-32.5645 9.92531 -30.6414
-48.8771 10.2313 -23.18
-56.8957 11.162 -23.9978
-11.8328 7.81698 -30.0106
-15.6801 6.08626 -29.8982
-15.8693 5.28913 -30.3635
-27.1477 7.6655 -31.152
-27.8419 8.57331 -31.0199
-28.5022 9.02689 -30.9513
-48.0776 10.0342 -24.343
-56.6383 10.7449 -26.328
-56.7856 10.6421 -25.6741
-15.6727 4.58221 -30.7231
-26.0053 6.11051 -31.7194
-26.4318 7.05887 -31.5298
-47.835 9.77682 -25.5156
-56.6329 10.6246 -26.5601
-56.8969 10.0654 -26.9719
-15.429 4.17813 -31.4396
-15.6804 4.40811 -31.0718
-25.8704 5.38507 -32.4725
-47.5242 9.39646 -27.2351
-47.6409 9.55896 -26.4491
-58.2134 9.7272 -28.3972
-59.2824 9.22308 -29.7988
-15.1662 3.71814 -32.0638
-20.2828 5.66781 -35.0696
-21.1292 5.64027 -35.3406
-21.3814 6.43193 -35.3584
-25.7455 4.62953 -33.3679
-47.2766 9.27762 -28.6907
-47.4402 9.31351 -28.0084
-59.6466 8.74128 -31.3031
-3.10349 2.77533 -32.9742
-2.8493 3.22232 -32.4022
-14.2455 4.57073 -34.0451
-14.8217 4.444 -33.5201
-15.386 4.04944 -33.1356
-18.6692 5.39382 -34.8504
-19.4556 5.50146 -34.9352
-21.5836 4.68886 -35.8806
-21.8232 5.49706 -35.9847
-25.726 4.04838 -34.6423
-25.9702 4.63626 -34.4384
-46.4471 9.32272 -29.5427
-46.9324 9.25998 -29.21
-59.1452 8.21617 -34.3074
-59.6199 8.43038 -32.8202
-3.6509 3.08547 -33.712
-2.77171 3.24165 -33.0498
-9.99408 5.145 -35.3739
-10.4532 5.45749 -35.1956
-14.9827 5.50797 -34.7115
